nombre,familia,exp_name,method,time,resultado,n,m,resultado_exp,first,dif,tabu,v,l,gap
random-92,random,exp_rand_vel,ts,11.881508088111875,1,92,4186,2341,1,2340,100,40,1000,2340.0
random-92,random,exp_rand_vel,bl,0.2179423570632934,1,92,4186,2764,1,2763,0,0,1000,2763.0
random-93,random,exp_rand_vel,hg,0.0133605003356933,1,93,4278,4990,1,4989,0,0,0,4989.0
random-93,random,exp_rand_vel,hagm,0.0274353742599487,1,93,4278,4210,1,4209,0,0,0,4209.0
random-93,random,exp_rand_vel,ts,12.250022053718569,1,93,4278,2581,1,2580,100,40,1000,2580.0
random-93,random,exp_rand_vel,bl,0.2248852729797363,1,93,4278,2928,1,2927,0,0,1000,2927.0
random-94,random,exp_rand_vel,hg,0.0138884305953979,1,94,4371,4178,1,4177,0,0,0,4177.0
random-94,random,exp_rand_vel,hagm,0.0273791313171386,1,94,4371,4359,1,4358,0,0,0,4358.0
random-94,random,exp_rand_vel,ts,12.423994112014771,1,94,4371,2906,1,2905,100,40,1000,2905.0
random-94,random,exp_rand_vel,bl,0.228326940536499,1,94,4371,3250,1,3249,0,0,1000,3249.0
random-95,random,exp_rand_vel,hg,0.0146498680114746,1,95,4465,3876,1,3875,0,0,0,3875.0
random-95,random,exp_rand_vel,hagm,0.0311094522476196,1,95,4465,3832,1,3831,0,0,0,3831.0
random-95,random,exp_rand_vel,ts,12.82184534072876,1,95,4465,2257,1,2256,100,40,1000,2256.0
random-95,random,exp_rand_vel,bl,0.2304003953933716,1,95,4465,2631,1,2630,0,0,1000,2630.0
random-96,random,exp_rand_vel,hg,0.0145120620727539,1,96,4560,4510,1,4509,0,0,0,4509.0
random-96,random,exp_rand_vel,hagm,0.0298095703125,1,96,4560,3781,1,3780,0,0,0,3780.0
random-96,random,exp_rand_vel,ts,13.380477094650267,1,96,4560,2330,1,2329,100,40,1000,2329.0
random-96,random,exp_rand_vel,bl,0.2375050544738769,1,96,4560,2923,1,2922,0,0,1000,2922.0
random-97,random,exp_rand_vel,hg,0.016797661781311,1,97,4656,5395,1,5394,0,0,0,5394.0
random-97,random,exp_rand_vel,hagm,0.0261371850967407,1,97,4656,4429,1,4428,0,0,0,4428.0
random-97,random,exp_rand_vel,ts,13.344625067710876,1,97,4656,2564,1,2563,100,40,1000,2563.0
random-97,random,exp_rand_vel,bl,0.2415194511413574,1,97,4656,3074,1,3073,0,0,1000,3073.0
random-98,random,exp_rand_vel,hg,0.0136063575744628,1,98,4753,5409,1,5408,0,0,0,5408.0
random-98,random,exp_rand_vel,hagm,0.0284630060195922,1,98,4753,3995,1,3994,0,0,0,3994.0
random-98,random,exp_rand_vel,ts,14.492445492744446,1,98,4753,2287,1,2286,100,40,1000,2286.0
random-98,random,exp_rand_vel,bl,0.2468062877655029,1,98,4753,2506,1,2505,0,0,1000,2505.0
random-99,random,exp_rand_vel,hg,0.0143783569335937,1,99,4851,6358,1,6357,0,0,0,6357.0
random-99,random,exp_rand_vel,hagm,0.0286957740783691,1,99,4851,5036,1,5035,0,0,0,5035.0
random-99,random,exp_rand_vel,ts,14.426711130142213,1,99,4851,2560,1,2559,100,40,1000,2559.0
random-99,random,exp_rand_vel,bl,0.2507543325424194,1,99,4851,2827,1,2826,0,0,1000,2826.0
random-100,random,exp_rand_vel,hg,0.0137604475021362,1,100,4950,5910,1,5909,0,0,0,5909.0
random-100,random,exp_rand_vel,hagm,0.0294013261795043,1,100,4950,4791,1,4790,0,0,0,4790.0
random-100,random,exp_rand_vel,ts,15.300849080085754,1,100,4950,2719,1,2718,100,40,1000,2718.0
random-100,random,exp_rand_vel,bl,0.2574347972869873,1,100,4950,2915,1,2914,0,0,1000,2914.0
random-50-0,random-50,exp_rand_cost,hg,0.017831087112426758,1,50,1225,4219,1,4218,0,0,0,4218.0
random-50-0,random-50,exp_rand_cost,hagm,0.022451400756835938,1,50,1225,3174,1,3173,0,0,0,3173.0
random-50-0,random-50,exp_rand_cost,ts,2.1896615028381348,1,50,1225,2407,1,2406,100,40,1000,2406.0
random-50-0,random-50,exp_rand_cost,bl,0.07541990280151367,1,50,1225,2886,1,2885,0,0,1000,2885.0
random-50-1,random-50,exp_rand_cost,hg,0.014042377471923828,1,50,1225,4943,1,4942,0,0,0,4942.0
random-50-1,random-50,exp_rand_cost,hagm,0.015363693237304688,1,50,1225,4784,1,4783,0,0,0,4783.0
random-50-1,random-50,exp_rand_cost,ts,2.1998417377471924,1,50,1225,2563,1,2562,100,40,1000,2562.0
random-50-1,random-50,exp_rand_cost,bl,0.07217574119567871,1,50,1225,3321,1,3320,0,0,1000,3320.0
random-50-2,random-50,exp_rand_cost,hg,0.017222881317138672,1,50,1225,5338,1,5337,0,0,0,5337.0
random-50-2,random-50,exp_rand_cost,hagm,0.01652383804321289,1,50,1225,4470,1,4469,0,0,0,4469.0
random-50-2,random-50,exp_rand_cost,ts,2.1925864219665527,1,50,1225,2582,1,2581,100,40,1000,2581.0
random-50-2,random-50,exp_rand_cost,bl,0.07294750213623047,1,50,1225,3166,1,3165,0,0,1000,3165.0
random-50-3,random-50,exp_rand_cost,hg,0.017228126525878906,1,50,1225,3715,1,3714,0,0,0,3714.0
random-50-3,random-50,exp_rand_cost,hagm,0.0184018611907959,1,50,1225,3938,1,3937,0,0,0,3937.0
random-50-3,random-50,exp_rand_cost,ts,2.1583831310272217,1,50,1225,2357,1,2356,100,40,1000,2356.0
random-50-3,random-50,exp_rand_cost,bl,0.07389426231384277,1,50,1225,2767,1,2766,0,0,1000,2766.0
random-50-4,random-50,exp_rand_cost,hg,0.016011953353881836,1,50,1225,4884,1,4883,0,0,0,4883.0
random-50-4,random-50,exp_rand_cost,hagm,0.01575469970703125,1,50,1225,3593,1,3592,0,0,0,3592.0
random-50-4,random-50,exp_rand_cost,ts,2.1694765090942383,1,50,1225,2505,1,2504,100,40,1000,2504.0
random-50-4,random-50,exp_rand_cost,bl,0.0813448429107666,1,50,1225,2914,1,2913,0,0,1000,2913.0
random-50-5,random-50,exp_rand_cost,hg,0.01144266128540039,1,50,1225,2966,1,2965,0,0,0,2965.0
random-50-5,random-50,exp_rand_cost,hagm,0.016039371490478516,1,50,1225,3908,1,3907,0,0,0,3907.0
random-50-5,random-50,exp_rand_cost,ts,2.1559743881225586,1,50,1225,1911,1,1910,100,40,1000,1910.0
random-50-5,random-50,exp_rand_cost,bl,0.07614827156066895,1,50,1225,2050,1,2049,0,0,1000,2049.0
random-50-6,random-50,exp_rand_cost,hg,0.01827549934387207,1,50,1225,5258,1,5257,0,0,0,5257.0
random-50-6,random-50,exp_rand_cost,hagm,0.01515817642211914,1,50,1225,4095,1,4094,0,0,0,4094.0
random-50-6,random-50,exp_rand_cost,ts,2.1758036613464355,1,50,1225,2303,1,2302,100,40,1000,2302.0
random-50-6,random-50,exp_rand_cost,bl,0.07706689834594727,1,50,1225,2928,1,2927,0,0,1000,2927.0
random-50-7,random-50,exp_rand_cost,hg,0.010397911071777344,1,50,1225,4657,1,4656,0,0,0,4656.0
random-50-7,random-50,exp_rand_cost,hagm,0.01688551902770996,1,50,1225,4055,1,4054,0,0,0,4054.0
random-50-7,random-50,exp_rand_cost,ts,2.1860413551330566,1,50,1225,2518,1,2517,100,40,1000,2517.0
random-50-7,random-50,exp_rand_cost,bl,0.0809931755065918,1,50,1225,2878,1,2877,0,0,1000,2877.0
random-50-8,random-50,exp_rand_cost,hg,0.016342878341674805,1,50,1225,4356,1,4355,0,0,0,4355.0
random-50-8,random-50,exp_rand_cost,hagm,0.013209104537963867,1,50,1225,3732,1,3731,0,0,0,3731.0
random-50-8,random-50,exp_rand_cost,ts,2.22981595993042,1,50,1225,2189,1,2188,100,40,1000,2188.0
random-50-8,random-50,exp_rand_cost,bl,0.07444143295288086,1,50,1225,2365,1,2364,0,0,1000,2364.0
random-50-9,random-50,exp_rand_cost,hg,0.0153961181640625,1,50,1225,3725,1,3724,0,0,0,3724.0
random-50-9,random-50,exp_rand_cost,hagm,0.016275405883789062,1,50,1225,4202,1,4201,0,0,0,4201.0
random-50-9,random-50,exp_rand_cost,ts,2.1482737064361572,1,50,1225,2262,1,2261,100,40,1000,2261.0
random-50-9,random-50,exp_rand_cost,bl,0.07035350799560547,1,50,1225,2814,1,2813,0,0,1000,2813.0
random-50-10,random-50,exp_rand_cost,hg,0.017290592193603516,1,50,1225,4190,1,4189,0,0,0,4189.0
random-50-10,random-50,exp_rand_cost,hagm,0.0184478759765625,1,50,1225,3728,1,3727,0,0,0,3727.0
random-50-10,random-50,exp_rand_cost,ts,2.1780362129211426,1,50,1225,2457,1,2456,100,40,1000,2456.0
random-50-10,random-50,exp_rand_cost,bl,0.08452391624450684,1,50,1225,2569,1,2568,0,0,1000,2568.0
random-50-11,random-50,exp_rand_cost,hg,0.01435399055480957,1,50,1225,4244,1,4243,0,0,0,4243.0
random-50-11,random-50,exp_rand_cost,hagm,0.01894068717956543,1,50,1225,3004,1,3003,0,0,0,3003.0
random-50-11,random-50,exp_rand_cost,ts,2.146794319152832,1,50,1225,2234,1,2233,100,40,1000,2233.0
random-50-11,random-50,exp_rand_cost,bl,0.07681751251220703,1,50,1225,2560,1,2559,0,0,1000,2559.0
random-50-12,random-50,exp_rand_cost,hg,0.01658153533935547,1,50,1225,2869,1,2868,0,0,0,2868.0
random-50-12,random-50,exp_rand_cost,hagm,0.017850399017333984,1,50,1225,2968,1,2967,0,0,0,2967.0
random-50-12,random-50,exp_rand_cost,ts,2.1720054149627686,1,50,1225,1982,1,1981,100,40,1000,1981.0
random-50-12,random-50,exp_rand_cost,bl,0.08464431762695312,1,50,1225,2183,1,2182,0,0,1000,2182.0
random-50-13,random-50,exp_rand_cost,hg,0.015108585357666016,1,50,1225,5421,1,5420,0,0,0,5420.0
random-50-13,random-50,exp_rand_cost,hagm,0.016350507736206055,1,50,1225,4470,1,4469,0,0,0,4469.0
random-50-13,random-50,exp_rand_cost,ts,2.1418423652648926,1,50,1225,3027,1,3026,100,40,1000,3026.0
random-50-13,random-50,exp_rand_cost,bl,0.07697725296020508,1,50,1225,3309,1,3308,0,0,1000,3308.0
random-50-14,random-50,exp_rand_cost,hg,0.012834548950195312,1,50,1225,4318,1,4317,0,0,0,4317.0
random-50-14,random-50,exp_rand_cost,hagm,0.01619434356689453,1,50,1225,3994,1,3993,0,0,0,3993.0
random-50-14,random-50,exp_rand_cost,ts,2.1808905601501465,1,50,1225,2043,1,2042,100,40,1000,2042.0
random-50-14,random-50,exp_rand_cost,bl,0.0718839168548584,1,50,1225,2763,1,2762,0,0,1000,2762.0
random-50-15,random-50,exp_rand_cost,hg,0.018798828125,1,50,1225,5036,1,5035,0,0,0,5035.0
random-50-15,random-50,exp_rand_cost,hagm,0.0172884464263916,1,50,1225,4123,1,4122,0,0,0,4122.0
random-50-15,random-50,exp_rand_cost,ts,2.1947085857391357,1,50,1225,2679,1,2678,100,40,1000,2678.0
random-50-15,random-50,exp_rand_cost,bl,0.0770273208618164,1,50,1225,3356,1,3355,0,0,1000,3355.0
random-50-16,random-50,exp_rand_cost,hg,0.016556978225708008,1,50,1225,3320,1,3319,0,0,0,3319.0
random-50-16,random-50,exp_rand_cost,hagm,0.018424510955810547,1,50,1225,2812,1,2811,0,0,0,2811.0
random-50-16,random-50,exp_rand_cost,ts,2.193728446960449,1,50,1225,1944,1,1943,100,40,1000,1943.0
random-50-16,random-50,exp_rand_cost,bl,0.07221770286560059,1,50,1225,1985,1,1984,0,0,1000,1984.0
random-50-17,random-50,exp_rand_cost,hg,0.016719341278076172,1,50,1225,3872,1,3871,0,0,0,3871.0
random-50-17,random-50,exp_rand_cost,hagm,0.017200469970703125,1,50,1225,3362,1,3361,0,0,0,3361.0
random-50-17,random-50,exp_rand_cost,ts,2.185345411300659,1,50,1225,2400,1,2399,100,40,1000,2399.0
random-50-17,random-50,exp_rand_cost,bl,0.08027338981628418,1,50,1225,2863,1,2862,0,0,1000,2862.0
random-50-18,random-50,exp_rand_cost,hg,0.015041828155517578,1,50,1225,3800,1,3799,0,0,0,3799.0
random-50-18,random-50,exp_rand_cost,hagm,0.01591634750366211,1,50,1225,3637,1,3636,0,0,0,3636.0
random-50-18,random-50,exp_rand_cost,ts,2.157653331756592,1,50,1225,2413,1,2412,100,40,1000,2412.0
random-50-18,random-50,exp_rand_cost,bl,0.08081698417663574,1,50,1225,2780,1,2779,0,0,1000,2779.0
random-50-19,random-50,exp_rand_cost,hg,0.016998291015625,1,50,1225,4570,1,4569,0,0,0,4569.0
random-50-19,random-50,exp_rand_cost,hagm,0.015391349792480469,1,50,1225,3624,1,3623,0,0,0,3623.0
random-50-19,random-50,exp_rand_cost,ts,2.13633131980896,1,50,1225,2374,1,2373,100,40,1000,2373.0
random-50-19,random-50,exp_rand_cost,bl,0.07911252975463867,1,50,1225,2630,1,2629,0,0,1000,2629.0
